id,axis,level,views,model,grid,threshold,top_k,anno_mode,n_individuals,n_ok,pass1_s,pass2_s,pass3_s,load_s,total_s,status
pca_seg,method,pca_seg,6,none,60,otsu,,,10,10,22.24,0.4,168.48,0.0,193.63,ok
